,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood
KEGG_OOCYTE_MEIOSIS,0.140344635863361,0.00117030844899186,0.258492346979289,0.137163300147271,0.0140521916834905,0.157736680564127,0.00329057637223106,0.00287206892874933,0.00258825120586302,0.00326450230444806,0.00247372629255682,0.00302855307046046,0.218047071029825,0.179738228145932,0.0325347318233896,0.00394539392014571,0.00123989871942025,0.149840236886604,0.00302574852544242,0.000812280801578353,0.00390641345515929,0.178701803305971,7.89416844196597e-05,0.00268473312802644,0.000162002139127668,0.468177688302951,0.000100894583983946,0.0194699434651773,0.0025068542048121,0.0299101648370807,0.000189884687618786,0.166941324443366,0.0409288267606635,0.20205836939429,0.00373095971640753,0.00334617787141048,0.00170577910238887,0.00192255659575247,0.242455570661836,0.019529159029782,0.190907394020378,0.0134511836000377,0.000410195353873117,0.00216452846682863,0.0987721774493246,0.338768326626313,0.0792219924953748,0.000116082514141511,0.366675345398108
KEGG_P53_SIGNALING_PATHWAY,0.00155881748048727,0.00236191288234585,0.00210214624253303,0.00313553519600923,0.388827361640839,0.00213345676086086,0.000309178914798421,0.00380652735244514,0.00252495253929789,0.00157269105004487,0.00375916387305773,0.00173450575573795,0.126753459820796,0.360796624857703,0.003544578045411,0.00282919561151327,0.000868488691650523,0.0137837127511103,0.00107884880984218,0.110076638272612,0.113589820178344,0.0105512783758835,0.357628385418005,0.0255982433606137,0.173579315881628,0.00304263201760957,0.0982985190741985,0.00289107627720393,0.0143025365473739,0.0035295303566398,0.115360831286455,0.313215661321528,0.228498295644334,0.00232082981153644,0.180242978280638,0.108251481564085,0.00148034579690786,0.0960618333582118,0.118608001076933,0.146315696596483,0.370154333083569,0.082826681969268,0.00199500776024523,0.00258938810571213,0.0069868620083426,0.33428135672362,0.241762670655201,0.555265809449107,0.100800401646369
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.00355948575882058,0.000984317425600676,0.00178141363113647,0.00339576728179959,0.0675782187537462,0.00692957869998895,0.00316910421529517,0.000602378389619909,0.00188911334592139,0.0030232972631395,0.00269962765791705,0.200425737894085,0.470394863361206,0.325762081688682,9.66383178329088e-05,0.00316413983298427,0.00259858735818387,0.227399423453774,0.00254695219247937,0.00148752110902021,0.135212099281962,0.00068321958804464,0.153733238293161,0.00337352813428102,0.00119588913727219,0.0202828167350604,0.00360777782028967,0.268490703624022,0.00212638578791729,0.00253940201535168,0.00377410978001998,0.117971875586678,0.372085127716509,0.400971746060688,0.00148390983886507,0.332073879489274,0.003919710873515,0.237419869370665,0.00116328274289305,0.14463870465103,0.00351839028402812,0.0161701651856178,0.342196349322989,0.0586567207110263,0.116682749244623,0.000650058583979541,0.000960761109622348,0.000647093014276074,0.408202121165853
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.000288482918196856,0.0798865239733205,0.0648182732820465,0.000169044609419993,0.229254618160951,0.000636317460449058,0.00194417889700436,0.00335909974810254,0.00221277882266226,0.00250104740462942,0.00229492113050315,0.0124834675283018,0.00107010207565768,0.00083263348907544,0.00150570727523685,0.372517892407355,0.000972836712474204,0.250071411074855,0.0571807411244443,0.153304731227525,0.057342643382208,0.00231043441911986,0.240822360189924,0.00311080105408226,0.00396140165236407,0.258924599184469,0.00055007708219649,0.00108617784069209,0.0362758638281702,0.385952828101701,0.00130036161133073,0.0599770719642436,0.053750765416826,0.0198940830736895,0.00305833266643454,0.00250358853138886,0.0440164219687268,0.290243284520922,0.383454230961015,0.00098271097631916,0.00266334174271367,0.0661372830543717,0.134254832412508,0.00124983203056252,0.000779915156812642,0.00363324826773031,0.387972300059214,0.112296384053124,0.321512298230571
KEGG_REGULATION_OF_AUTOPHAGY,0.292158503840805,0.00339924738043641,0.000471496104158095,0.000175175014337712,0.0253394285894445,0.120411968109059,0.236321940656721,0.00101600087076356,0.00267048229923081,0.000347239627500099,0.000939200354631921,0.0381955827653576,0.167034885938961,0.000631073125561092,0.000586687811731711,0.00121899128319989,0.000481584443769496,0.227310332933617,0.000522356959887016,0.00380576802142384,0.00304776763736073,0.120320118704365,0.053685923308527,0.0524931109104807,0.0014591601423693,0.0406054760064438,0.00383062775483789,0.362392719938258,0.00291467520163339,0.0027818301596497,0.00247553852634575,0.00074330272405942,0.14501210072883,0.368899809810265,0.00201606186879161,0.138341318371186,0.193618330484793,0.00291611551985206,0.00123878753684134,0.382324887470057,0.446191628769098,0.00280070789565784,0.339898327296047,0.0018933149444508,0.0634387927895417,0.0760724751280924,0.000782308291318413,0.602362584468891,0.0850375808825712
KEGG_LYSOSOME,0.246884323100691,0.0624597542715537,0.245260533933589,0.0417016022123546,0.0558022422506671,0.186302833285623,0.263015760634228,0.00252424358613334,0.348492691137268,0.00343913589447263,0.00337322018398888,0.311336155875129,0.219841176123667,0.323934377571467,0.00222776796559744,0.189122272947021,0.297086111413872,0.0808456605007172,0.309897470201538,0.252312005839729,0.0033184239760083,0.00154253179597547,0.302128961798373,0.0010898555178535,0.0564724198924337,0.00334168908943628,0.00254938725786105,0.00380685224095813,0.00169268408529904,0.392544691976583,0.00251302096150141,0.00379663595734814,0.000593512270574429,0.174470637154977,0.0959279849498638,0.000509476599739643,0.000934707815869256,0.00248574713694933,0.0781973934348304,0.354002313414936,0.307755592849639,0.20390492282414,0.362378471502508,0.000107697373396394,0.284054676621914,0.00377853967876091,0.00332373305779691,7.59249601042607e-05,0.0856901065833999
KEGG_ENDOCYTOSIS,0.222581798462004,0.00380861917824101,0.0419025345670389,0.052945537605069,0.336679761564368,0.00243569161598428,0.00236463645480764,0.00140649590767511,0.00246658466640713,0.000846177679214506,0.00328620703629427,0.283533196837509,0.668938488604926,0.00223432595106811,0.182508361702075,0.0707205906904689,0.00347257416213297,0.418954077019418,0.000600064393304641,0.332988815916627,0.196146905944596,0.00377817654942256,9.22219372274532e-05,0.00224869486704304,0.0969745600054162,0.0826048185782362,0.00389667823697972,0.00109186649808054,0.0013983391440755,0.0177146839856228,0.000597394082333688,0.353035880170306,0.471644878312556,0.169146152895726,0.000492999099336826,0.00199587940098159,0.00235973594253533,0.0037735904376145,0.00209851052590882,0.238777801851162,0.339339420636315,0.244063793697769,0.227888799640773,0.00751909167583144,0.00323588138527557,0.0156235400575281,0.0125690623937864,0.00390818802188355,0.0796105557078624
KEGG_PEROXISOME,0.00228741328745962,0.00356143057118554,0.00147220627579015,0.404841343560541,0.241863790701841,0.0294698230947071,0.160418964441785,0.437070659700404,0.000117508746025514,0.54966696692574,0.167509040492524,0.159539141732483,0.233719719597463,0.198205373385516,0.000462494147501734,0.000482458311883771,0.0699930045390737,0.60177559203373,0.00363098557433345,0.00080201017569407,0.00320444664636866,0.00313412911248718,0.269188114160708,0.000896641147735569,0.00208898462749233,0.0034070147783548,0.00202692262098258,0.235168731119958,0.125121811073669,0.543087944320015,0.000172350465556533,0.0131806646278756,0.469129821569955,0.0681482933511095,0.00115273314788903,0.477013731801544,0.18933363158869,0.545681052802251,0.00303768090965537,0.000706027235310522,0.0222303664183172,0.105691440424663,0.43981116102502,7.51475523771219e-05,0.145507807179276,0.0214955508104079,0.223046585565521,0.00364637474247796,0.115200364293558
KEGG_MTOR_SIGNALING_PATHWAY,0.213939116535492,0.00250660794283226,0.00225870505933659,0.000668400021517184,0.154578076657855,0.00335299105339937,0.000902275678821039,0.489688849361714,0.0518096006731134,0.00360340697069988,0.00240372100684183,0.205063784074726,0.0749054663505853,0.00292158122625828,0.000800151175311132,0.231030930721075,0.00151878692221407,0.00393018599085959,0.00272892824157851,0.231824462312907,0.116779710915491,0.00372573806962996,0.00159956603027795,0.0212216243363977,0.0022918139355285,0.0124556570375757,0.0615346067545485,0.00285579066790366,0.00178177084675401,NA,0.0111737174542631,0.394312586183068,0.186779160905966,0.378568358083652,0.000814776741207773,0.00131979914497081,0.0330277945746389,0.00394696194878027,0.0011771507138811,0.0484667661561838,0.00122715504130377,0.07610575078584,0.00347709232825504,0.0999933969020795,0.119188799009248,0.000251973218742125,0.00273672444988408,0.215660276365041,0.0364178468616934
KEGG_APOPTOSIS,0.358325129426372,0.0502531022568738,0.181344498063333,0.260651512495914,0.319357862115117,0.0332092028306388,0.0121104849869954,0.00324904475125963,0.0845025842033856,0.327012081646889,0.0015701482400069,0.348977060640325,0.361587492103298,0.00142987196176398,0.115514616114371,0.00293333056227381,0.00288267498495644,0.00307451779915425,0.00206515014788383,0.197797864730325,0.00109914332505018,0.00286100487896519,0.00384773783705748,0.257444486951694,0.160663692466817,0.00394542093695143,0.00192709004207635,0.177680217853019,0.00863236585172878,0.0710406397622079,0.000476843206166175,0.123061968998921,0.00391348137947782,0.00306519629116427,0.00018782033374414,0.00267593697905038,0.285101069056601,0.00279667982961145,0.00397419857065234,0.0963838425690586,0.000704571698993379,0.45987867957715,0.0980305085766125,0.00085804870996441,0.000645325959274931,0.000836158972275282,0.169423914907492,0.000697929331771291,0.00015481879065804
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.0025690703490252,0.00289078160706275,0.00173119427507823,0.00296376855002641,0.417255706890261,0.144149380653883,0.00221634945406168,0.0154959450242115,0.258106926133693,0.0161963066960119,0.254107934211325,0.000665628762506699,0.312817332148581,0.0993419440015967,0.0566489939420444,0.00082526048813555,0.0829407774339698,0.00285671795786515,0.0333406304955316,0.124805020307734,0.00135946373105587,0.0024626639427357,0.295672119561868,0.000261840819918555,0.0562556202116911,0.315270650870874,0.00337831019671731,0.0625994779385089,0.155323816940168,0.103331623567127,0.208656725939459,0.0330119403223482,0.00299622234816266,0.000700325189554764,0.00359793256519182,0.0834413561189506,0.00338811721191672,0.372119293972671,0.049306302254565,0.3894440616998,0.226544145679618,0.563014686600696,0.259837310668544,0.000981777528858086,0.0672220155629435,0.478660232999835,0.00325141101170466,0.49878377462885,0.0992839759161472
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.230227552266358,0.111256744495863,0.00301207551258888,0.00203114033671849,0.178425236735683,0.00386091602812785,0.000791288666601476,0.0012580832459234,0.00154388009836676,0.0010004754599461,0.0164936492975363,0.00382238730281965,0.500118995016595,0.000198169508300676,0.108864363670253,0.133687940928371,0.100067538142295,0.00261057503475948,0.00161631468404911,0.00204071162804024,0.034144112752929,0.00179122212198534,0.0102973281157551,0.150595723385385,0.00188325435390835,0.154951313593255,0.00108793486368691,0.310078704020302,0.325533273815381,0.00290603328954064,0.00116088183342017,0.00260706827988707,0.197032254430487,0.00112577494732964,0.000633007297863162,0.00288356981619139,0.00388035694408254,0.00169400301744619,0.00103933824003455,0.000588055932503047,0.290247456360971,0.000670615969639086,0.00397299707220906,0.308229804012866,0.0934937942214279,0.506707686225034,0.0843957622325756,0.794485425522454,0.0800100397970938
KEGG_WNT_SIGNALING_PATHWAY,0.000792508531875143,0.234071381132008,0.00293857167149588,0.00252146409100635,0.248288609173783,0.00195182299106309,0.197856109663496,0.00201447706854822,0.00291906108579239,0.00387673550381067,0.00309794496799768,0.00317226135803779,0.342948815052361,0.00310576151653671,0.0361753016837879,0.00246692917864791,0.000796039576567911,0.060110591349761,0.00091524602021629,0.0495427803253813,0.0966378732953605,0.00302558153698275,0.00249590606859044,0.124762045841408,0.00383224781494643,0.000153356541618935,0.00312554190323885,0.00375756013685785,0.000794635794577019,0.306622338579112,0.00395810786281335,0.390955199077985,0.521938312798778,0.0030374908261694,0.00210230986072799,0.00271613455729839,0.003260031628841,0.00153338190268036,0.000732547414540905,0.263390365946457,0.312324347953959,0.184537506378747,0.199134730379544,0.338313486566354,0.252732190410742,0.169773751552625,0.000185797631743846,0.00244691064140337,0.00167699513507444
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.200511464922418,0.0500598085363499,0.0738069662023532,0.00177791248132201,0.242407251361301,0.000265050095168946,0.000255514562392876,0.00101118840341268,0.00492548099385913,0.137512103009322,0.247562850238508,0.212080139840186,0.140085484107091,0.000888030652516353,0.00260240082568348,0.00253375483279672,0.000154722945742788,0.00365052814789042,0.0700580714721515,0.204527609734154,0.329901178400246,0.00064088880185882,0.000668800177421603,0.00232963732820405,0.000654325255683843,0.00372130473944789,0.080286533480422,0.429711708029863,0.239491683463126,0.00374388346917654,0.159897615440867,0.123593706909096,0.199989096094194,0.00333981078881906,0.00101942289814508,0.00199090026588379,0.00182929303539196,0.00182801125401755,0.00115177339734716,0.000850170049745468,0.0863297699855289,0.00366312688198586,0.00204927451502618,0.316775488219681,0.204725911627742,0.290779536732024,0.0458670365521667,0.319779739902424,0.0260374386413036
KEGG_NOTCH_SIGNALING_PATHWAY,0.0674564130200367,0.463481408356655,0.00174818024980244,0.000366240856458655,0.107410008375621,0.00116324779539842,0.000997815228254163,0.00183330550886602,0.00322380165579596,0.00263550133368236,0.00263763907516382,0.00307181669883154,0.00206555199077443,0.00640326620959974,0.0023811002405689,0.00133201790899282,0.00158339206040145,0.00116202439208833,0.00164930478065585,0.311494933899161,0.261342636235858,0.00342882775631857,0.00357214493746738,0.000452864145352995,0.369676518619191,0.17429489925091,0.300386720429169,0.224896314017125,0.23947156861481,0.00349405041301914,0.00285203455237293,0.0425756449343537,0.0366173692100966,0.000537852297858392,0.00396000382673211,0.00351068096570727,0.308581808633465,0.00248303435285691,0.0883724781095023,0.0754269929883141,0.214953635267731,0.0286622296090687,0.362059477556209,0.000889971623743524,0.003910023556474,0.369983899144188,0.00133294505713624,0.0461669498173504,0.0391109881955352
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.000542481589097526,0.00388050898788381,0.00105793343180992,0.424304186331839,0.00269610541428683,0.00126389487255502,0.00340646278905893,0.00140430602812438,0.0020727758352548,0.0037091055583694,0.191034860641811,0.00362274659889158,0.0645563710630832,0.0770977458665199,0.000915630597452108,0.000178650955758571,0.00302577897368927,0.000523839801280595,0.00163418922962105,0.00294326549922584,0.100005550037293,0.00383140742516574,0.00309974094220336,0.00101132759553071,0.00188671440243626,0.000710701927797156,0.00253843669126699,0.210503215564813,0.32583966812483,0.00343041915249256,0.00225159325205813,0.000161892539713495,0.00189401019224294,0.133467711312561,0.154854663101162,0.00265592919217166,0.227653042395955,0.00273032751505247,0.00148115598778196,0.0723344749666295,0.00267988017671472,0.023232173302239,0.237219928031387,0.0019850801487063,0.000996903663413922,0.00320423394336405,0.0010928392893964,0.000597462441423985,0.221550016996398
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.0182388162131414,0.456351082447141,0.00335414290717605,0.00146878151215411,0.263589145387313,0.252024639537021,0.15740179270993,1.38795565047303e-05,0.0953073278993966,0.0017975749569588,0.000635047067158329,0.00119920907325499,0.300922109952724,0.00180904845868277,0.00203529839802745,0.0024832618855824,0.00349839074577032,0.00305197665399479,0.00305327933360578,0.0612549457517585,0.431376297220381,0.150509076626426,0.00138995671177744,0.158658263380225,0.00134814270136811,0.00144761512633471,0.00164747809532756,0.5243148105484,0.00210457202022153,0.00331045184748541,0.00371821253918508,0.0265123727342734,0.257609321685101,0.00385548520803984,0.00107635491220758,0.000751613990114423,0.0290018250607546,0.00135404236828658,0.00362683080357448,0.00134628083867015,0.170279620085214,0.00259138730484332,0.00214733650645635,0.104438839017527,0.00233583306397917,0.537918110503746,0.00159949724480652,0.416358833627773,0.00295121885585627
KEGG_AXON_GUIDANCE,0.0307753306470345,0.00214641109164489,0.00249993064109236,0.00348671597176353,0.000700678517688748,0.00326254137302278,0.0019966888503233,0.000885659691682877,0.00141114853957314,3.88468528996264e-05,0.000126502677447583,0.00343234642483574,0.177205587525987,0.000764047350829378,0.231640842781563,0.00055666146807408,0.00155096595108465,0.39989139372683,0.0015805811465471,0.16718429465752,0.0011577742547025,0.00218064687739079,0.000772863118898655,0.19497646748617,0.000761811929139997,0.268575432221647,0.000519388969080295,0.183381161115489,0.295652385519002,0.000335563341694146,0.000639418973431773,0.345299551683078,0.285750862887207,0.234720893935679,0.000356437856657136,0.00234164311485446,0.0784148613522916,0.00110126302412168,0.000329759709708605,0.159570161420378,0.00275986683784767,0.0319664632384287,0.278578482776899,0.282094214624023,0.003600224484234,0.388679017627379,0.342669054012899,0.171406493816279,0.00342632764464254
KEGG_VEGF_SIGNALING_PATHWAY,0.000391962286659711,0.143094664812806,0.170605623737498,0.196479091748434,0.0515622072585838,0.152785092121273,0.00372906085031639,0.0016353789599453,0.263082455585507,0.140907215038102,0.00379578339809401,0.00230327065359374,0.310145155129177,0.00230291839233948,0.00309005385930374,0.00133864473833059,0.00154271857871538,0.00195365308833262,0.00104018336542647,0.000207844236307312,0.247702679530243,0.00360993201359413,0.00138589244133901,0.177952443044304,0.345700331105501,0.258749701764844,0.25812942990661,0.181074766064685,0.0745549620015868,0.0035050848691725,0.0025596314462618,0.309709735665137,0.436274823885201,0.0731671385614098,0.0840646530955094,0.00299057252760622,0.00395127131328501,0.00236129051235701,0.0027272291767553,0.45074186374423,0.386672273669243,0.00713911898768361,0.423395610167508,0.191325772949849,0.00298298765510492,0.406659463774344,0.00332421893855328,0.263439411309792,0.147523270488173
KEGG_FOCAL_ADHESION,0.00307428198097572,0.00304288767017021,0.000246878469475553,0.000905495233564189,0.00332641308376909,0.00391285552706749,0.187194093494824,0.00240730591181284,0.0696038936042372,0.00260463080081745,0.0032701548658936,0.000753765729873581,0.00317261464724132,0.00178839803202733,0.00106208774745339,0.00175073397056261,0.002452629622832,0.00226678375069851,0.0017181041233678,0.17382190944552,0.000412926281409299,0.000593786246400432,0.075267384776273,0.00785393593338002,0.000495781768222443,0.0303914498455364,0.00275744397716222,0.15053669252674,0.155878895437867,0.000737810408237636,0.00353150225254838,0.334192762199138,0.009575117620637,0.18148622839601,0.00212470251958782,0.00157401311238563,0.00209838662233484,0.00287753194617371,0.00191715191468122,0.0254844953515917,0.106810387754842,0.160046780291959,0.00145831577890191,0.267034968491202,0.00211618167934223,0.0964207157313479,0.356164526700391,0.0608302262862763,0.000881563137704936
KEGG_ECM_RECEPTOR_INTERACTION,0.00139655381122785,2.3098275128621e-05,0.00255871771522006,8.82834640513503e-05,0.00312167979399519,0.000579293467635803,0.00224477724668466,0.00232471949280819,0.252810439405889,0.000341663479113533,0.00217516056379945,0.00252397124909392,0.0886668068783501,0.000775373656520089,0.00157490181300153,0.00364669854001142,0.178390769648497,0.000534077483661532,0.0026898437423785,0.00292267036400615,0.00161752335774518,0.00135124952094199,0.42398119427553,0.000211382867471558,0.0976264692052433,0.408399354712832,0.00169673740886555,0.55990383528391,0.367726031610316,0.195043400920353,0.00397246850143298,0.347519930414915,0.0365753774070579,0.46940504430832,0.0026893184918137,0.178512628050048,0.0311675900907754,0.00252589014490184,0.00170979016602447,0.00216522958941113,0.019965387505642,0.00223647033575287,0.000239897619597931,0.372389800243103,0.0009083359255055,0.0209963511797687,0.430558778522051,0.0248832110440819,0.00395943430297596
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.000529165193074123,0.000971525330980613,0.00157149866781541,0.000409393142814445,0.038140912895287,0.037961199903461,0.00113479282468642,5.55468834650524e-05,0.000890596146030133,0.00281695217763556,0.189830987621731,0.00111761346758403,0.334948720909489,0.138981518603844,0.0737042530795438,0.281906871707296,0.00174697567585357,0.00146080957735656,0.00276188248138653,0.0766982626637257,0.192448973331784,0.110107919755497,0.000639792084723009,0.000391660216025278,0.002577347208954,0.299640171016312,0.00340144232279954,0.208007051668803,0.37309175192233,0.0775413463310353,0.163749337086647,0.237439443319502,0.00359488100646548,0.0938036521075096,0.106153356817759,0.00346887558766188,0.259101789999643,0.00331503620835012,0.00232997161193242,0.0891865573156812,0.227133930783857,0.0023399804407333,0.059205388299267,0.00161673236421773,0.00168157677266144,0.267305330001952,0.100414795538306,0.238862353893405,0.000690202635638883
KEGG_ADHERENS_JUNCTION,0.078840569316419,0.00172109793711309,0.00159995983495744,0.000112068115463985,0.138536410314789,0.298082140320227,0.325199084946061,0.0038352961257609,0.0466613850043105,0.00284475800533177,0.00062388998750128,0.0363657909996166,0.34357296484891,0.0032666764801966,0.00342484876581267,0.00218660914076597,0.000288582206603145,0.00253512625616794,0.00369082306894911,0.00236768931770407,0.00352297132375463,0.00306865742140255,0.00367504804720615,0.0982368952833427,0.00356239071381265,0.000525575527465171,0.00288900891734236,0.41617588620803,0.0016648508329543,0.250272371708069,0.0016393980553036,0.425208115977401,0.121782435680711,0.00305238975056633,0.00346105065517227,0.000675585220110125,0.0531329843330031,0.00344788510352149,0.00339777514295601,0.101230465945894,0.33046896023457,0.32311701256287,0.0448207009732335,0.00105465598934074,0.0285674618814833,0.00298577935678196,0.00240259267169182,0.330140740168913,0.166486100237696
KEGG_TIGHT_JUNCTION,0.00244737957907154,0.00327546214668541,0.0724459110047535,0.00194926049334016,0.000848750075467922,0.0577880942065697,0.0482360748408869,0.00299186054156037,0.0146734918691928,0.0494596941984148,0.295664788578929,0.236475330796764,0.197748852357874,0.00386444404644155,0.275803804613308,0.157407635976212,0.0022186676493041,0.109303399433711,0.00141574794891078,0.0577501724547933,0.180333290648583,0.00114525659565852,0.00242268850627271,0.000977947982155512,0.003855375089553,0.0278758944427001,0.0036949737890874,0.314954621526871,0.00112500226316383,0.000886264656979612,0.000174874598247424,0.0138451951615756,0.24089385929202,0.00129794782236715,0.00288513616988965,0.00337658230853009,0.00362781391794813,0.0832090423152283,0.00229930254229492,0.180599269551363,0.202549197538906,0.071481680759688,0.0166222468642588,0.419810024462088,0.396172035318577,0.00244207885898755,0.00292371729094962,0.0020101667836164,0.256463847482562
KEGG_GAP_JUNCTION,0.00190543498641188,0.0843508387034349,0.00237692095474912,0.0310631788442568,0.00182123471299788,0.00127120852495007,0.00026475206773987,0.00356818758858429,0.160717181153405,0.00217239235757619,0.120649366366595,0.000760518504780147,0.0212026544958473,0.00221832742868203,0.00935881148429619,0.00385548086544078,0.000305506264299692,0.140998959820119,0.125390993399651,0.0632967869320149,0.428308407433301,0.000523169431900137,0.00323645234111615,0.0669434557157747,0.000453379867226581,0.000396581128780553,0.0942446991588634,0.337918131801473,0.179493753561527,0.0011139221082231,0.187327248409627,0.407993119348493,0.110643268375399,0.00169921479998915,0.00298672295396762,0.00123175659923151,0.0887422374513197,0.00231286194775172,0.0561379857251122,0.294641968208977,0.0756554689862333,0.176071532047756,0.000235691050020763,0.134707674883383,0.222771336472389,0.156306009579609,0.252575690780268,0.642336810525872,0.00078548066235558
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.220092677815368,0.0921525150324411,0.322535858930972,0.237022589183373,0.451521039433057,0.322582146981496,0.052197655886244,0.00110638851546731,0.130701855790947,0.184321303672856,0.00231216393126301,0.0218131520277481,0.386515962529017,0.00362736927195413,0.140533073954297,0.0645444925323551,0.000388165652872272,0.000286724624400902,0.00381735273168728,0.00280953532525087,0.00076140744268642,0.53810337749322,0.00317412175899003,0.00010489626167332,0.00346258900768057,0.0386680884667075,0.00239195270428159,0.203633487222883,0.17134072303747,0.0576574933909529,0.115387452329524,0.000477592414343434,0.000503079143981528,0.135204499351158,0.354486819421082,0.0490909629380447,0.284547427415608,0.00133864238952674,0.00324210243511265,0.157354788703055,0.000226513323307397,0.0022453140503241,0.00241855003532259,0.00048054986426723,0.0234890499065276,0.102925481091034,0.445230149749589,0.594707276501716,0.0629977520983769
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.487447486846535,0.00169124181499635,0.0903796569911352,0.000277594542070516,0.189566205839429,0.283656265837112,0.11293263977838,0.000874949324114444,0.0026599766817321,0.055030553235871,0.00169019321867808,0.000467137476875928,0.0832032544868237,0.0588419438624945,0.273520479357267,0.198848648269957,0.00152048720500423,0.00344405962597791,0.474723540434397,0.13090788625617,0.104811431512528,1.47403764296857e-05,0.101854198664872,0.149764331301335,0.190409922113771,0.00142626177424613,0.353044122426586,0.110740718439546,0.16755700039382,0.00304391570564913,0.450424664840167,0.000990976966712919,0.000784721801280433,0.208117255041854,0.458479640119062,0.00298127134223831,0.00149571884043054,0.00354992171597794,0.00965462045852902,0.31974857859901,0.293391267699391,0.0647053759297777,0.380740555115091,0.00336945366939329,0.000718956683975205,0.238959532649557,0.126290039116599,0.00333522972962733,0.00322758284902521
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.00282245898162067,0.156433323810261,0.00125545709506011,0.0523894111735791,0.00317725345975635,0.0426368280574836,0.102421808241283,0.00281429698558313,0.0591248241946781,0.00283606048757891,0.403637435727165,0.00795214889461738,0.335631064956491,0.00337622999444165,0.0030449197859242,0.0967461997866909,0.251022319474999,0.13567232195576,0.221960862205813,0.0562968693841225,0.320458025060761,0.102383207434309,0.477056262816108,0.00279203882216055,0.209103097481997,0.0225068190094679,0.270079972845991,0.110272562352682,0.0955815115965818,0.0917738109292597,0.00168159032323895,0.000538228643249391,0.00313189401336439,0.281398242570581,0.0282208679833781,0.192357355249106,0.00376237202210581,0.00183085990167449,0.132564487105634,0.133387982023654,0.110113677562348,0.0636382769367141,0.00235717177543762,0.000775198374020631,0.211768143949982,0.367819755056953,0.000879857957093339,0.355475641675334,0.000889895922555649
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.273534570848777,0.276926713759184,0.171397332782057,0.24201771523041,0.599768344532974,0.16523285340103,0.579212531870136,0.11812121641705,0.405762220260407,0.0847033605029915,0.00364045695899629,0.346881378748748,0.00465604391563425,0.0466344297691934,0.0075331362876867,0.123016182192409,0.000327477065382791,0.00157142288320514,0.00355395229118456,0.182305757856233,0.213361947935537,0.000349757975311432,0.00133563567126403,0.0474384451993572,0.0366013145062996,0.110880162594433,0.048733513021825,0.0749825119646955,0.0356250575191161,0.00136559403772054,0.0638462109952802,0.00174201848084536,0.000725394981483536,0.124643461054701,0.375544685272164,0.00149373858096351,0.182877072424277,0.000566184257616026,0.00282424651125802,0.00150417535366821,0.00222269525560041,0.105448438857661,0.107074885179892,0.202118924773694,0.000665383069180575,0.00087842115626526,0.337353496687536,0.00162383835324768,0.00282806203280235
